,2PHB_230,2PR3_237,2Y80_439,3KL6_443,2XBW_455,2WYG_461,4Y79_4O6,1XKA_4PP,2G00_4QC,2FZZ_5QC,5K0H_6PK,4BTU_6XS,2UWO_701,2BOK_784,4BTI_7R9,1F0R_815,2UWP_894,2UWL_895,2WYJ_898,2XC0_8NC,2Y82_930,2Y81_931,2P3T_993,4A7I_A7I,2JKH_BI7,2Y7Z_C0Z,1LPK_CBB,1LPZ_CMB,1V3X_D76,3Q3K_D90,2EI6_D92,2EI7_D93,3ENS_ENS,3FFG_FFG,3SW2_FI1,2Y5G_FJD,3CEN_FXA,2Q1J_FXI,1KSN_FXV,2J94_G15,2P16_GG2,2J38_GS5,2J34_GS6,2J4I_GSJ,2CJI_GSK,2J2U_GSQ,2VH6_GSV,2J95_GSX,2BOH_IIA,2BQ7_IID,1Z6E_IK8,1LPG_IMA,2XC4_IVK,2RA0_JNJ,2W3I_L1C,2W3K_L1D,3CS7_LG0,3KQB_LGJ,3KQC_LGK,3KQE_LGM,3K9X_MBM,2P93_ME1,2P94_ME4,2P95_ME5,2Y7X_MZA,2XC5_OYJ,1F0S_PR2,1NFX_RDR,2W26_RIV,1EZQ_RPR,2XBX_RR8,1NFU_RRP,1NFW_RRR,1NFY_RTR,3LIW_RUP,1G2L_T87,2XBV_XBV,1MQ5_XLC,1MQ6_XLD,2Y5F_XWG,2Y5H_Y5H,3HPT_YET,1FJS_Z34
1V3X_D76,0.8058252427184466,0.7884615384615384,0.736842105263158,0.7311827956989247,0.7916666666666666,0.839622641509434,0.8061224489795918,0.8888888888888888,0.8558558558558559,0.8760330578512396,0.8990825688073394,0.8125,0.8235294117647058,0.8297872340425532,0.8455284552845528,0.8301886792452831,0.8217821782178218,0.8217821782178218,0.839622641509434,0.839622641509434,0.7653061224489796,0.7653061224489796,0.8545454545454545,0.8172043010752688,0.81,0.736842105263158,0.8348623853211009,0.8041237113402062,0.0,0.5714285714285714,0.5647058823529412,0.5647058823529412,0.8407079646017699,0.8770491803278688,0.7227722772277227,0.8235294117647058,0.85,0.8636363636363636,0.8725490196078431,0.8,0.8350515463917526,0.7551020408163265,0.7551020408163265,0.7216494845360825,0.7032967032967032,0.78,0.8454545454545455,0.8217821782178218,0.8113207547169812,0.8316831683168316,0.8823529411764706,0.8545454545454545,0.8333333333333334,0.8620689655172413,0.8378378378378378,0.8518518518518519,0.8899082568807339,0.8521739130434782,0.8782608695652174,0.896551724137931,0.8620689655172413,0.8829787234042553,0.8823529411764706,0.865979381443299,0.7525773195876289,0.8137254901960784,0.8636363636363636,0.7425742574257426,0.8367346938775511,0.892156862745098,0.7959183673469388,0.6956521739130435,0.7878787878787878,0.7111111111111111,0.8529411764705882,0.8512396694214877,0.8285714285714285,0.8041237113402062,0.8495575221238938,0.819047619047619,0.801980198019802,0.8623853211009174,0.831858407079646
3Q3K_D90,0.7604166666666666,0.7551020408163265,0.8041237113402062,0.8,0.7956989247311828,0.8557692307692308,0.8229166666666666,0.8842105263157894,0.839622641509434,0.8620689655172413,0.9056603773584906,0.7714285714285715,0.84,0.8842105263157894,0.8305084745762712,0.8461538461538461,0.8383838383838383,0.8383838383838383,0.8557692307692308,0.8333333333333334,0.8181818181818181,0.8181818181818181,0.8269230769230769,0.8222222222222222,0.85,0.8041237113402062,0.8504672897196262,0.8085106382978724,0.5714285714285714,0.0,0.28985507246376807,0.28985507246376807,0.8018867924528301,0.8434782608695652,0.7980769230769231,0.8514851485148515,0.752808988764045,0.801980198019802,0.84375,0.803921568627451,0.8526315789473684,0.7578947368421053,0.7708333333333334,0.8,0.7741935483870968,0.7032967032967032,0.8285714285714285,0.826530612244898,0.78,0.8125,0.8584070796460177,0.8490566037735849,0.8020833333333334,0.8672566371681416,0.8095238095238095,0.8,0.8962264150943396,0.7924528301886793,0.8532110091743119,0.8411214953271028,0.8363636363636364,0.8117647058823529,0.8043478260869565,0.8089887640449438,0.8061224489795918,0.8061224489795918,0.8252427184466019,0.8058252427184466,0.8421052631578947,0.8526315789473684,0.7872340425531915,0.7789473684210526,0.7789473684210526,0.8085106382978724,0.8585858585858586,0.8461538461538461,0.797979797979798,0.7272727272727273,0.8333333333333334,0.8461538461538461,0.8415841584158416,0.8571428571428572,0.8571428571428572
2EI6_D92,0.801980198019802,0.7961165048543689,0.7959183673469388,0.7789473684210526,0.8247422680412371,0.8365384615384616,0.8144329896907216,0.8979591836734694,0.8532110091743119,0.864406779661017,0.9272727272727272,0.7757009345794392,0.8316831683168316,0.851063829787234,0.8135593220338984,0.8490566037735849,0.83,0.83,0.8365384615384616,0.8584905660377359,0.7857142857142857,0.7857142857142857,0.8301886792452831,0.7865168539325843,0.8061224489795918,0.7959183673469388,0.8425925925925926,0.8247422680412371,0.5647058823529412,0.28985507246376807,0.0,0.0,0.794392523364486,0.8461538461538461,0.7904761904761904,0.8316831683168316,0.8585858585858586,0.8611111111111112,0.87,0.8076923076923077,0.84375,0.7628865979381443,0.7755102040816326,0.7920792079207921,0.7789473684210526,0.7096774193548387,0.8317757009345794,0.83,0.7722772277227723,0.8041237113402062,0.8803418803418803,0.8727272727272728,0.83,0.8596491228070176,0.8348623853211009,0.8380952380952381,0.8878504672897196,0.8495575221238938,0.8761061946902655,0.8545454545454545,0.7962962962962963,0.8426966292134832,0.7272727272727273,0.7441860465116279,0.797979797979798,0.8333333333333334,0.8173076923076923,0.8095238095238095,0.8210526315789474,0.8787878787878788,0.8163265306122449,0.7959183673469388,0.7835051546391752,0.8125,0.8725490196078431,0.8583333333333334,0.8252427184466019,0.7741935483870968,0.8468468468468469,0.803921568627451,0.81,0.803921568627451,0.8695652173913043
2EI7_D93,0.801980198019802,0.7961165048543689,0.7959183673469388,0.7789473684210526,0.8247422680412371,0.8365384615384616,0.8144329896907216,0.8979591836734694,0.8532110091743119,0.864406779661017,0.9272727272727272,0.7757009345794392,0.8316831683168316,0.851063829787234,0.8135593220338984,0.8490566037735849,0.83,0.83,0.8365384615384616,0.8584905660377359,0.7857142857142857,0.7857142857142857,0.8301886792452831,0.7865168539325843,0.8061224489795918,0.7959183673469388,0.8425925925925926,0.8247422680412371,0.5647058823529412,0.28985507246376807,0.0,0.0,0.794392523364486,0.8461538461538461,0.7904761904761904,0.8316831683168316,0.8585858585858586,0.8611111111111112,0.87,0.8076923076923077,0.84375,0.7628865979381443,0.7755102040816326,0.7920792079207921,0.7789473684210526,0.7096774193548387,0.8317757009345794,0.83,0.7722772277227723,0.8041237113402062,0.8803418803418803,0.8727272727272728,0.83,0.8596491228070176,0.8348623853211009,0.8380952380952381,0.8878504672897196,0.8495575221238938,0.8761061946902655,0.8545454545454545,0.7962962962962963,0.8426966292134832,0.7272727272727273,0.7441860465116279,0.797979797979798,0.8333333333333334,0.8173076923076923,0.8095238095238095,0.8210526315789474,0.8787878787878788,0.8163265306122449,0.7959183673469388,0.7835051546391752,0.8125,0.8725490196078431,0.8583333333333334,0.8252427184466019,0.7741935483870968,0.8468468468468469,0.803921568627451,0.81,0.803921568627451,0.8695652173913043
3ENS_ENS,0.8073394495412844,0.8230088495575221,0.8240740740740741,0.8317757009345794,0.839622641509434,0.8495575221238938,0.7961165048543689,0.8857142857142857,0.8448275862068966,0.856,0.8761061946902655,0.8429752066115702,0.7904761904761904,0.8415841584158416,0.7786885245901639,0.8407079646017699,0.8,0.8,0.8495575221238938,0.8392857142857143,0.8468468468468469,0.8468468468468469,0.8434782608695652,0.8415841584158416,0.8440366972477065,0.8240740740740741,0.8448275862068966,0.8504672897196262,0.8407079646017699,0.8018867924528301,0.794392523364486,0.794392523364486,0.0,0.848,0.7047619047619047,0.8348623853211009,0.8598130841121495,0.8717948717948718,0.8598130841121495,0.8018018018018018,0.8235294117647058,0.8055555555555556,0.8165137614678899,0.8303571428571428,0.8095238095238095,0.8055555555555556,0.8448275862068966,0.8,0.8333333333333334,0.8207547169811321,0.8709677419354839,0.8728813559322034,0.8440366972477065,0.8790322580645161,0.8376068376068376,0.8407079646017699,0.8468468468468469,0.8512396694214877,0.8666666666666667,0.8461538461538461,0.6761904761904762,0.8686868686868687,0.7395833333333333,0.83,0.8468468468468469,0.8256880733944953,0.8421052631578947,0.864406779661017,0.8476190476190476,0.8679245283018868,0.8317757009345794,0.8454545454545455,0.8660714285714286,0.8611111111111112,0.8623853211009174,0.8682170542635659,0.8288288288288288,0.839622641509434,0.8583333333333334,0.8608695652173913,0.8468468468468469,0.6210526315789473,0.8790322580645161
3FFG_FFG,0.8376068376068376,0.8512396694214877,0.8230088495575221,0.8706896551724138,0.8055555555555556,0.8852459016393442,0.8495575221238938,0.8504672897196262,0.4269662921348315,0.30681818181818177,0.9008264462809917,0.8682170542635659,0.8728813559322034,0.8504672897196262,0.8345864661654135,0.829059829059829,0.8620689655172413,0.8717948717948718,0.8852459016393442,0.8275862068965517,0.864406779661017,0.864406779661017,0.8790322580645161,0.9017857142857143,0.8717948717948718,0.8230088495575221,0.8617886178861789,0.8482142857142857,0.8770491803278688,0.8434782608695652,0.8461538461538461,0.8461538461538461,0.848,0.0,0.8264462809917356,0.8916666666666666,0.8672566371681416,0.8688524590163934,0.8869565217391304,0.8319327731092436,0.74,0.8559322033898304,0.865546218487395,0.8583333333333334,0.8508771929824561,0.8362068965517242,0.8235294117647058,0.8717948717948718,0.860655737704918,0.8407079646017699,0.8225806451612903,0.8512396694214877,0.7777777777777778,0.8211382113821138,0.8455284552845528,0.8389830508474576,0.6185567010309279,0.6320754716981132,0.3294117647058824,0.3411764705882353,0.8492063492063492,0.854368932038835,0.8130841121495327,0.8285714285714285,0.8448275862068966,0.8141592920353982,0.8403361344537815,0.88,0.8454545454545455,0.875,0.8090909090909091,0.8333333333333334,0.8728813559322034,0.868421052631579,0.8495575221238938,0.8905109489051095,0.8070175438596492,0.8482142857142857,0.8828125,0.8583333333333334,0.8833333333333333,0.8770491803278688,0.8492063492063492
3SW2_FI1,0.780952380952381,0.7981651376146789,0.6111111111111112,0.6774193548387097,0.7653061224489796,0.780952380952381,0.7157894736842105,0.8725490196078431,0.8421052631578947,0.8442622950819672,0.8938053097345133,0.8305084745762712,0.7373737373737373,0.8020833333333334,0.7950819672131147,0.7352941176470589,0.7346938775510203,0.7474747474747474,0.780952380952381,0.8037383177570093,0.6,0.6,0.8508771929824561,0.8144329896907216,0.8076923076923077,0.6111111111111112,0.8214285714285714,0.8252427184466019,0.7227722772277227,0.7980769230769231,0.7904761904761904,0.7904761904761904,0.7047619047619047,0.8264462809917356,0.0,0.8095238095238095,0.7878787878787878,0.8288288288288288,0.8679245283018868,0.7403846153846154,0.854368932038835,0.6631578947368422,0.6631578947368422,0.5666666666666667,0.5357142857142857,0.648936170212766,0.7663551401869159,0.7346938775510203,0.8198198198198199,0.8058252427184466,0.896,0.8508771929824561,0.7843137254901961,0.8861788617886179,0.7927927927927928,0.8165137614678899,0.875,0.8389830508474576,0.8547008547008547,0.8632478632478633,0.7075471698113207,0.8297872340425532,0.797979797979798,0.8020833333333334,0.6304347826086957,0.7766990291262136,0.7619047619047619,0.8,0.8333333333333334,0.8761904761904762,0.7575757575757576,0.7373737373737373,0.8207547169811321,0.7653061224489796,0.8380952380952381,0.8837209302325582,0.7692307692307692,0.8137254901960784,0.8461538461538461,0.8055555555555556,0.8113207547169812,0.696969696969697,0.8677685950413223
2Y5G_FJD,0.8773584905660378,0.8807339449541285,0.8163265306122449,0.8247422680412371,0.88,0.7857142857142857,0.8350515463917526,0.9183673469387755,0.8818181818181818,0.8813559322033898,0.9158878504672897,0.8055555555555556,0.7789473684210526,0.5070422535211268,0.8103448275862069,0.8235294117647058,0.75,0.7765957446808511,0.7857142857142857,0.8981481481481481,0.8181818181818181,0.8181818181818181,0.8490566037735849,0.7816091954022988,0.28358208955223885,0.8163265306122449,0.8611111111111112,0.9019607843137255,0.8235294117647058,0.8514851485148515,0.8316831683168316,0.8316831683168316,0.8348623853211009,0.8916666666666666,0.8095238095238095,0.0,0.8673469387755102,0.8691588785046729,0.9428571428571428,0.7422680412371134,0.8762886597938144,0.8080808080808081,0.8200000000000001,0.8118811881188119,0.8125,0.8431372549019608,0.7575757575757576,0.7362637362637363,0.7291666666666667,0.8823529411764706,0.8879310344827587,0.9009009009009009,0.883495145631068,0.905982905982906,0.8532110091743119,0.8888888888888888,0.875,0.905982905982906,0.8938053097345133,0.8828828828828829,0.8363636363636364,0.8390804597701149,0.865979381443299,0.7954545454545454,0.8061224489795918,0.875,0.8252427184466019,0.8285714285714285,0.7777777777777778,0.941747572815534,0.8712871287128713,0.8514851485148515,0.8041237113402062,0.845360824742268,0.9134615384615384,0.875,0.8446601941747574,0.8571428571428572,0.8545454545454545,0.5,0.3285714285714286,0.8461538461538461,0.8672566371681416
3CEN_FXA,0.7045454545454546,0.78125,0.8064516129032258,0.8404255319148937,0.6455696202531646,0.8823529411764706,0.8131868131868132,0.8651685393258427,0.854368932038835,0.8660714285714286,0.84375,0.819047619047619,0.84375,0.8901098901098901,0.8230088495575221,0.85,0.8421052631578947,0.8421052631578947,0.8823529411764706,0.7045454545454546,0.845360824742268,0.845360824742268,0.7282608695652174,0.8522727272727273,0.8888888888888888,0.8064516129032258,0.897196261682243,0.8241758241758241,0.85,0.752808988764045,0.8585858585858586,0.8585858585858586,0.8598130841121495,0.8672566371681416,0.7878787878787878,0.8673469387755102,0.0,0.7659574468085106,0.8602150537634409,0.8181818181818181,0.8444444444444444,0.7978723404255319,0.7978723404255319,0.8144329896907216,0.7888888888888889,0.7978723404255319,0.8316831683168316,0.8043478260869565,0.8529411764705882,0.8645833333333334,0.8076923076923077,0.8181818181818181,0.6904761904761905,0.8611111111111112,0.651685393258427,0.6931818181818181,0.88,0.7575757575757576,0.8349514563106796,0.8773584905660378,0.8611111111111112,0.6086956521739131,0.6538461538461539,0.6351351351351351,0.8333333333333334,0.6823529411764706,0.84,0.854368932038835,0.8461538461538461,0.8571428571428572,0.654320987654321,0.84375,0.8673469387755102,0.8241758241758241,0.875,0.8392857142857143,0.575,0.7840909090909091,0.7525773195876289,0.883495145631068,0.88,0.9150943396226415,0.8504672897196262
2Q1J_FXI,0.6947368421052631,0.48809523809523814,0.8584905660377359,0.8446601941747574,0.6704545454545454,0.8411214953271028,0.8316831683168316,0.84375,0.8256880733944953,0.8677685950413223,0.8796296296296297,0.8245614035087719,0.8691588785046729,0.89,0.8278688524590164,0.8938053097345133,0.8571428571428572,0.8679245283018868,0.8411214953271028,0.7346938775510203,0.8380952380952381,0.8380952380952381,0.8130841121495327,0.8556701030927836,0.8679245283018868,0.8584905660377359,0.8869565217391304,0.8415841584158416,0.8636363636363636,0.801980198019802,0.8611111111111112,0.8611111111111112,0.8717948717948718,0.8688524590163934,0.8288288288288288,0.8691588785046729,0.7659574468085106,0.0,0.8514851485148515,0.8761061946902655,0.9142857142857143,0.839622641509434,0.839622641509434,0.7980769230769231,0.8333333333333334,0.839622641509434,0.6666666666666667,0.8571428571428572,0.8454545454545455,0.8557692307692308,0.8347826086956522,0.8660714285714286,0.6956521739130435,0.8728813559322034,0.7619047619047619,0.6979166666666667,0.9009009009009009,0.6565656565656566,0.7735849056603774,0.8782608695652174,0.8823529411764706,0.8602150537634409,0.8613861386138614,0.8673469387755102,0.8490566037735849,0.7021276595744681,0.9043478260869565,0.8672566371681416,0.883495145631068,0.86,0.6477272727272727,0.8476190476190476,0.8899082568807339,0.8415841584158416,0.8653846153846154,0.8429752066115702,0.7474747474747474,0.7142857142857143,0.7981651376146789,0.8738738738738738,0.8807339449541285,0.8839285714285714,0.8632478632478633
1KSN_FXV,0.86,0.8415841584158416,0.9117647058823529,0.8877551020408163,0.8854166666666666,0.9142857142857143,0.8865979381443299,0.7976190476190477,0.8080808080808081,0.8859649122807017,0.7802197802197802,0.8727272727272728,0.8787878787878788,0.8777777777777778,0.8823529411764706,0.8942307692307693,0.8775510204081632,0.8888888888888888,0.9142857142857143,0.86,0.9333333333333333,0.9333333333333333,0.875,0.8651685393258427,0.9108910891089109,0.9117647058823529,0.8867924528301887,0.7701149425287357,0.8725490196078431,0.84375,0.87,0.87,0.8598130841121495,0.8869565217391304,0.8679245283018868,0.9428571428571428,0.8602150537634409,0.8514851485148515,0.0,0.8962264150943396,0.8695652173913043,0.8811881188118812,0.8811881188118812,0.8725490196078431,0.8645833333333334,0.8811881188118812,0.8867924528301887,0.8888888888888888,0.8529411764705882,0.7888888888888889,0.8828828828828829,0.78125,0.8775510204081632,0.8715596330275229,0.8990825688073394,0.9047619047619048,0.9019607843137255,0.8611111111111112,0.8888888888888888,0.8773584905660378,0.8504672897196262,0.8292682926829268,0.8333333333333334,0.8522727272727273,0.9230769230769231,0.88,0.9158878504672897,0.9174311926605505,0.90625,0.3492063492063492,0.8762886597938144,0.8191489361702128,0.9326923076923077,0.8617021276595744,0.7142857142857143,0.8495575221238938,0.8823529411764706,0.8736842105263158,0.8691588785046729,0.9150943396226415,0.9333333333333333,0.883495145631068,0.839622641509434
2J94_G15,0.8532110091743119,0.8468468468468469,0.7551020408163265,0.7628865979381443,0.8200000000000001,0.711340206185567,0.47435897435897434,0.88,0.868421052631579,0.8688524590163934,0.9009009009009009,0.75,0.39473684210526316,0.8571428571428572,0.736842105263158,0.7524752475247525,0.3866666666666667,0.3866666666666667,0.711340206185567,0.8425925925925926,0.7575757575757576,0.7575757575757576,0.8363636363636364,0.6976744186046512,0.7263157894736842,0.7551020408163265,0.8378378378378378,0.8761904761904762,0.8,0.803921568627451,0.8076923076923077,0.8076923076923077,0.8018018018018018,0.8319327731092436,0.7403846153846154,0.7422680412371134,0.8181818181818181,0.8761061946902655,0.8962264150943396,0.0,0.8725490196078431,0.41025641025641024,0.41025641025641024,0.6451612903225806,0.42105263157894735,0.430379746835443,0.7227722772277227,0.27142857142857146,0.7070707070707071,0.8349514563106796,0.9112903225806451,0.905982905982906,0.8584905660377359,0.8925619834710744,0.8407079646017699,0.8648648648648649,0.8918918918918919,0.8347826086956522,0.8303571428571428,0.8596491228070176,0.8245614035087719,0.797752808988764,0.8163265306122449,0.7692307692307692,0.7575757575757576,0.8173076923076923,0.7425742574257426,0.8378378378378378,0.7252747252747253,0.8942307692307693,0.8118811881188119,0.8380952380952381,0.7920792079207921,0.8316831683168316,0.8773584905660378,0.872,0.8095238095238095,0.8316831683168316,0.831858407079646,0.7272727272727273,0.71875,0.822429906542056,0.8925619834710744
2P16_GG2,0.8571428571428572,0.8942307692307693,0.8279569892473118,0.8617021276595744,0.8709677419354839,0.8910891089108911,0.8842105263157894,0.8876404494382022,0.6352941176470588,0.7244897959183674,0.8762886597938144,0.7920792079207921,0.8645833333333334,0.8214285714285714,0.7981651376146789,0.8585858585858586,0.8865979381443299,0.875,0.8910891089108911,0.845360824742268,0.8775510204081632,0.8775510204081632,0.8613861386138614,0.875,0.875,0.8279569892473118,0.8282828282828283,0.8586956521739131,0.8350515463917526,0.8526315789473684,0.84375,0.84375,0.8235294117647058,0.74,0.854368932038835,0.8762886597938144,0.8444444444444444,0.9142857142857143,0.8695652173913043,0.8725490196078431,0.0,0.8787878787878788,0.8787878787878788,0.87,0.8617021276595744,0.8673469387755102,0.9056603773584906,0.8865979381443299,0.8613861386138614,0.797752808988764,0.8490566037735849,0.8020833333333334,0.875,0.7525773195876289,0.8867924528301887,0.8811881188118812,0.5135135135135135,0.8584905660377359,0.7173913043478262,0.6853932584269663,0.8137254901960784,0.8536585365853658,0.8555555555555556,0.8352941176470589,0.865979381443299,0.865979381443299,0.9038461538461539,0.8737864077669903,0.8023255813953488,0.8666666666666667,0.8736842105263158,0.8526315789473684,0.8762886597938144,0.8333333333333334,0.8723404255319149,0.8672566371681416,0.8686868686868687,0.8829787234042553,0.8446601941747574,0.8811881188118812,0.865979381443299,0.8229166666666666,0.8252427184466019
2J38_GS5,0.79,0.7843137254901961,0.6741573033707865,0.696629213483146,0.7872340425531915,0.7127659574468085,0.4027777777777778,0.8865979381443299,0.8636363636363636,0.8547008547008547,0.897196261682243,0.7757009345794392,0.42666666666666664,0.8387096774193549,0.782608695652174,0.6739130434782609,0.41891891891891897,0.41891891891891897,0.7127659574468085,0.8252427184466019,0.6923076923076923,0.6923076923076923,0.8076923076923077,0.7294117647058824,0.7938144329896908,0.6741573033707865,0.8207547169811321,0.8484848484848485,0.7551020408163265,0.7578947368421053,0.7628865979381443,0.7628865979381443,0.8055555555555556,0.8559322033898304,0.6631578947368422,0.8080808080808081,0.7978723404255319,0.839622641509434,0.8811881188118812,0.41025641025641024,0.8787878787878788,0.0,0.125,0.5476190476190477,0.26865671641791045,0.3098591549295775,0.7244897959183674,0.3285714285714286,0.7474747474747474,0.7789473684210526,0.8898305084745762,0.8828828828828829,0.8181818181818181,0.8695652173913043,0.8130841121495327,0.8155339805825242,0.8981481481481481,0.8495575221238938,0.8660714285714286,0.8947368421052632,0.8181818181818181,0.8295454545454546,0.8085106382978724,0.8,0.6923076923076923,0.797979797979798,0.6914893617021276,0.7623762376237624,0.7692307692307692,0.8787878787878788,0.7789473684210526,0.7311827956989247,0.8316831683168316,0.7333333333333334,0.8613861386138614,0.8861788617886179,0.801980198019802,0.7872340425531915,0.8148148148148149,0.803921568627451,0.797979797979798,0.803921568627451,0.8888888888888888
2J34_GS6,0.801980198019802,0.7961165048543689,0.6741573033707865,0.696629213483146,0.7872340425531915,0.7127659574468085,0.4027777777777778,0.8865979381443299,0.8636363636363636,0.864406779661017,0.897196261682243,0.7757009345794392,0.42666666666666664,0.851063829787234,0.782608695652174,0.6739130434782609,0.41891891891891897,0.41891891891891897,0.7127659574468085,0.8252427184466019,0.6923076923076923,0.6923076923076923,0.819047619047619,0.7441860465116279,0.8061224489795918,0.6741573033707865,0.8317757009345794,0.86,0.7551020408163265,0.7708333333333334,0.7755102040816326,0.7755102040816326,0.8165137614678899,0.865546218487395,0.6631578947368422,0.8200000000000001,0.7978723404255319,0.839622641509434,0.8811881188118812,0.41025641025641024,0.8787878787878788,0.125,0.0,0.5476190476190477,0.26865671641791045,0.33333333333333337,0.7244897959183674,0.3285714285714286,0.7722772277227723,0.8163265306122449,0.8991596638655462,0.8928571428571429,0.8181818181818181,0.8695652173913043,0.8240740740740741,0.8269230769230769,0.8981481481481481,0.8596491228070176,0.8660714285714286,0.8947368421052632,0.8181818181818181,0.8295454545454546,0.8085106382978724,0.8,0.6923076923076923,0.797979797979798,0.6914893617021276,0.711340206185567,0.7692307692307692,0.8787878787878788,0.7789473684210526,0.6888888888888889,0.8316831683168316,0.6744186046511628,0.8613861386138614,0.8861788617886179,0.801980198019802,0.7872340425531915,0.8148148148148149,0.803921568627451,0.81,0.7920792079207921,0.8888888888888888
2J4I_GSJ,0.7941176470588236,0.7766990291262136,0.5542168674698795,0.6741573033707865,0.7916666666666666,0.731958762886598,0.6235294117647059,0.865979381443299,0.8454545454545455,0.8571428571428572,0.8888888888888888,0.8230088495575221,0.6666666666666667,0.8172043010752688,0.8067226890756303,0.7346938775510203,0.6477272727272727,0.6629213483146068,0.731958762886598,0.8173076923076923,0.5930232558139534,0.5930232558139534,0.8545454545454545,0.75,0.81,0.5542168674698795,0.8454545454545455,0.84,0.7216494845360825,0.8,0.7920792079207921,0.7920792079207921,0.8303571428571428,0.8583333333333334,0.5666666666666667,0.8118811881188119,0.8144329896907216,0.7980769230769231,0.8725490196078431,0.6451612903225806,0.87,0.5476190476190477,0.5476190476190477,0.0,0.3835616438356164,0.5301204819277108,0.7425742574257426,0.632183908045977,0.7884615384615384,0.7708333333333334,0.8728813559322034,0.8648648648648649,0.81,0.8620689655172413,0.8055555555555556,0.8076923076923077,0.8796296296296297,0.8421052631578947,0.868421052631579,0.896551724137931,0.831858407079646,0.8461538461538461,0.8367346938775511,0.8421052631578947,0.5930232558139534,0.79,0.7623762376237624,0.8130841121495327,0.8367346938775511,0.8811881188118812,0.7708333333333334,0.7878787878787878,0.8461538461538461,0.7916666666666666,0.8529411764705882,0.888,0.8058252427184466,0.8041237113402062,0.8495575221238938,0.819047619047619,0.79,0.819047619047619,0.8620689655172413
2CJI_GSK,0.7938144329896908,0.7878787878787878,0.5384615384615384,0.6,0.7777777777777778,0.7282608695652174,0.36764705882352944,0.8817204301075269,0.8584905660377359,0.8495575221238938,0.8932038834951457,0.7904761904761904,0.4383561643835616,0.8181818181818181,0.7964601769911505,0.7446808510638299,0.4305555555555556,0.4305555555555556,0.7282608695652174,0.8181818181818181,0.5625,0.5625,0.8235294117647058,0.7619047619047619,0.7978723404255319,0.5384615384615384,0.8252427184466019,0.8421052631578947,0.7032967032967032,0.7741935483870968,0.7789473684210526,0.7789473684210526,0.8095238095238095,0.8508771929824561,0.5357142857142857,0.8125,0.7888888888888889,0.8333333333333334,0.8645833333333334,0.42105263157894735,0.8617021276595744,0.26865671641791045,0.26865671641791045,0.3835616438356164,0.0,0.24242424242424243,0.7395833333333333,0.3857142857142857,0.7878787878787878,0.782608695652174,0.8761061946902655,0.8679245283018868,0.8105263157894737,0.8648648648648649,0.8173076923076923,0.8200000000000001,0.883495145631068,0.8333333333333334,0.8611111111111112,0.8909090909090909,0.8113207547169812,0.8488372093023255,0.8,0.8181818181818181,0.5625,0.7894736842105263,0.7731958762886598,0.8137254901960784,0.7865168539325843,0.8736842105263158,0.7692307692307692,0.7872340425531915,0.8484848484848485,0.7912087912087912,0.8673469387755102,0.8823529411764706,0.7938144329896908,0.7912087912087912,0.819047619047619,0.8080808080808081,0.8020833333333334,0.7959183673469388,0.875
2J2U_GSQ,0.79,0.7843137254901961,0.6436781609195402,0.6818181818181819,0.7872340425531915,0.7395833333333333,0.4027777777777778,0.8865979381443299,0.8532110091743119,0.8547008547008547,0.897196261682243,0.787037037037037,0.4675324675324676,0.851063829787234,0.7931034482758621,0.7676767676767677,0.4605263157894737,0.4605263157894737,0.7395833333333333,0.8252427184466019,0.6629213483146068,0.6629213483146068,0.819047619047619,0.7727272727272727,0.83,0.6436781609195402,0.8207547169811321,0.8484848484848485,0.78,0.7032967032967032,0.7096774193548387,0.7096774193548387,0.8055555555555556,0.8362068965517242,0.648936170212766,0.8431372549019608,0.7978723404255319,0.839622641509434,0.8811881188118812,0.430379746835443,0.8673469387755102,0.3098591549295775,0.33333333333333337,0.5301204819277108,0.24242424242424243,0.0,0.75,0.41891891891891897,0.7961165048543689,0.8041237113402062,0.8898305084745762,0.8828828828828829,0.8181818181818181,0.8596491228070176,0.8240740740740741,0.8269230769230769,0.8981481481481481,0.8288288288288288,0.8454545454545455,0.875,0.8181818181818181,0.8555555555555556,0.782608695652174,0.8260869565217391,0.6629213483146068,0.797979797979798,0.731958762886598,0.8317757009345794,0.7956989247311828,0.8787878787878788,0.7789473684210526,0.8080808080808081,0.7959183673469388,0.8125,0.8725490196078431,0.8861788617886179,0.801980198019802,0.7872340425531915,0.8148148148148149,0.8269230769230769,0.8333333333333334,0.803921568627451,0.8888888888888888
